species,filename,duration,sample_rate,archive
MYCI,MYCI-73637796.wav,5.0,256000,MYCI.zip
MYCI,MYCI-29149141.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-29838439.wav,5.004,192000,MYCI.zip
MYCI,MYCI-28530794.wav,6.0,384000,MYCI.zip
MYCI,MYCI-2858866.wav,2.999022,500000,MYCI.zip
MYCI,MYCI-28475409.wav,5.0,192000,MYCI.zip
MYCI,MYCI-3052005.wav,2.999022,500000,MYCI.zip
MYCI,MYCI-31611010.wav,4.99992,500000,MYCI.zip
MYCI,MYCI-28476806.wav,5.0,192000,MYCI.zip
MYCI,MYCI-29784782.wav,5.0,192000,MYCI.zip
MYCI,MYCI-28526741.wav,5.0,192000,MYCI.zip
MYCI,MYCI-33535311.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-57098202.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-28478868.wav,5.0,192000,MYCI.zip
MYCI,MYCI-29788555.wav,4.008,192000,MYCI.zip
MYCI,MYCI-29781474.wav,5.0,192000,MYCI.zip
MYCI,MYCI-213667.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-73632841.wav,5.004,192000,MYCI.zip
MYCI,MYCI-28526005.wav,5.0,192000,MYCI.zip
MYCI,MYCI-33431185.wav,4.262,256000,MYCI.zip
MYCI,MYCI-73642254.wav,4.999,256000,MYCI.zip
MYCI,MYCI-60353376.wav,6.0,384000,MYCI.zip
MYCI,MYCI-28508251.wav,5.0,192000,MYCI.zip
MYCI,MYCI-1309486.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-60295299.wav,3.0,500000,MYCI.zip
MYCI,MYCI-28979124.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-28459601.wav,5.0,192000,MYCI.zip
MYCI,MYCI-33622161.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-57092539.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-29842362.wav,4.857333333333333,192000,MYCI.zip
MYCI,MYCI-73587241.wav,5.0,256000,MYCI.zip
MYCI,MYCI-1365874.wav,4.999022,500000,MYCI.zip
MYCI,MYCI-28482965.wav,5.0,192000,MYCI.zip
MYCI,MYCI-1937490.wav,4.999022,500000,MYCI.zip
MYCI,MYCI-60295174.wav,5.0,500000,MYCI.zip
MYCI,MYCI-28410029.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-73555029.wav,5.0,256000,MYCI.zip
MYCI,MYCI-29788607.wav,5.004,192000,MYCI.zip
MYCI,MYCI-73627601.wav,5.0,256000,MYCI.zip
MYCI,MYCI-73616007.wav,5.0,256000,MYCI.zip
MYCI,MYCI-73548620.wav,5.0,256000,MYCI.zip
MYCI,MYCI-2060632.wav,5.534,256000,MYCI.zip
MYCI,MYCI-29745076.wav,4.608,192000,MYCI.zip
MYCI,MYCI-1556062.wav,6.646,256000,MYCI.zip
MYCI,MYCI-29784231.wav,5.004,192000,MYCI.zip
MYCI,MYCI-29083787.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-3013072.wav,4.999022,500000,MYCI.zip
MYCI,MYCI-29345449.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-32050029.wav,6.0,384000,MYCI.zip
MYCI,MYCI-29858546.wav,4.998666666666667,192000,MYCI.zip
MYCI,MYCI-28526630.wav,3.5893333333333333,192000,MYCI.zip
MYCI,MYCI-73564642.wav,4.018,256000,MYCI.zip
MYCI,MYCI-1937495.wav,4.999022,500000,MYCI.zip
MYCI,MYCI-2870796.wav,4.99837,300000,MYCI.zip
MYCI,MYCI-28513656.wav,5.0,192000,MYCI.zip
MYCI,MYCI-2066553.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-1984375.wav,6.0,384000,MYCI.zip
MYCI,MYCI-73597828.wav,5.0,256000,MYCI.zip
MYCI,MYCI-73533721.wav,5.004,192000,MYCI.zip
MYCI,MYCI-1472735.wav,7.634,256000,MYCI.zip
MYCI,MYCI-29739956.wav,4.998666666666667,192000,MYCI.zip
MYCI,MYCI-28441852.wav,4.998666666666667,192000,MYCI.zip
MYCI,MYCI-29876604.wav,5.004,192000,MYCI.zip
MYCI,MYCI-73533804.wav,5.004,192000,MYCI.zip
MYCI,MYCI-26713401.wav,6.0,384000,MYCI.zip
MYCI,MYCI-29747385.wav,4.998666666666667,192000,MYCI.zip
MYCI,MYCI-1557525.wav,5.732,256000,MYCI.zip
MYCI,MYCI-28526696.wav,5.0,192000,MYCI.zip
MYCI,MYCI-32052151.wav,6.0,384000,MYCI.zip
MYCI,MYCI-29838589.wav,3.957333333333333,192000,MYCI.zip
MYCI,MYCI-215103.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-14694.wav,6.0,384000,MYCI.zip
MYCI,MYCI-28587757.wav,6.0,384000,MYCI.zip
MYCI,MYCI-29824636.wav,5.0,192000,MYCI.zip
MYCI,MYCI-29811432.wav,5.0,192000,MYCI.zip
MYCI,MYCI-73533793.wav,5.004,192000,MYCI.zip
MYCI,MYCI-28987017.wav,4.998666666666667,192000,MYCI.zip
MYCI,MYCI-1353296.wav,4.99837,300000,MYCI.zip
MYCI,MYCI-29811427.wav,5.0,192000,MYCI.zip
MYCI,MYCI-29719670.wav,5.004,192000,MYCI.zip
MYCI,MYCI-29448270.wav,3.032,192000,MYCI.zip
MYCI,MYCI-1946025.wav,2.998976,500000,MYCI.zip
MYCI,MYCI-31626878.wav,4.99992,500000,MYCI.zip
MYCI,MYCI-73613650.wav,5.004,192000,MYCI.zip
MYCI,MYCI-28445578.wav,5.0,192000,MYCI.zip
MYCI,MYCI-28482369.wav,5.0,192000,MYCI.zip
MYCI,MYCI-73597882.wav,4.614,256000,MYCI.zip
MYCI,MYCI-31638678.wav,2.99992,500000,MYCI.zip
MYCI,MYCI-33846449.wav,6.0,384000,MYCI.zip
MYCI,MYCI-29742540.wav,5.0,192000,MYCI.zip
MYCI,MYCI-55385939.wav,2.998976,500000,MYCI.zip
MYCI,MYCI-60295214.wav,5.0,500000,MYCI.zip
MYCI,MYCI-73565093.wav,5.004,192000,MYCI.zip
MYCI,MYCI-73559379.wav,5.0,256000,MYCI.zip
MYCI,MYCI-73556432.wav,5.0,256000,MYCI.zip
MYCI,MYCI-33490437.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-73585654.wav,5.0,256000,MYCI.zip
MYCI,MYCI-73550284.wav,5.0,256000,MYCI.zip
MYCI,MYCI-55476395.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-29632830.wav,5.514666666666667,384000,MYCI.zip
MYCI,MYCI-29837097.wav,5.0,192000,MYCI.zip
MYCI,MYCI-33621976.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-73582827.wav,5.0,256000,MYCI.zip
MYCI,MYCI-28526334.wav,5.0,192000,MYCI.zip
MYCI,MYCI-2541131.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-33446982.wav,7.102,256000,MYCI.zip
MYCI,MYCI-2069055.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-2623842.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-60369585.wav,7.18,256000,MYCI.zip
MYCI,MYCI-29788719.wav,5.004,192000,MYCI.zip
MYCI,MYCI-26713623.wav,6.0,384000,MYCI.zip
MYCI,MYCI-1552370.wav,4.554,256000,MYCI.zip
MYCI,MYCI-1517508.wav,4.99837,300000,MYCI.zip
MYCI,MYCI-28459291.wav,5.0,192000,MYCI.zip
MYCI,MYCI-33492528.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-28993553.wav,5.004,192000,MYCI.zip
MYCI,MYCI-29788141.wav,4.1626666666666665,192000,MYCI.zip
MYCI,MYCI-28483915.wav,5.0,192000,MYCI.zip
MYCI,MYCI-2579413.wav,4.998976,500000,MYCI.zip
MYCI,MYCI-29737082.wav,5.0,192000,MYCI.zip
MYCI,MYCI-1550265.wav,4.072,256000,MYCI.zip
MYCI,MYCI-73624135.wav,4.814,256000,MYCI.zip
MYCI,MYCI-28498256.wav,5.0,192000,MYCI.zip
MYCI,MYCI-29764596.wav,5.004,192000,MYCI.zip
MYCI,MYCI-28400438.wav,6.0,384000,MYCI.zip
MYCI,MYCI-28509063.wav,5.0,192000,MYCI.zip
MYCI,MYCI-73550285.wav,5.0,256000,MYCI.zip
MYEV,MYEV-30613625.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-183160.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-2066546.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28469916.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29390562.wav,5.0,192000,MYEV.zip
MYEV,MYEV-3049169.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-28332557.wav,6.0,384000,MYEV.zip
MYEV,MYEV-32877587.wav,4.414,256000,MYEV.zip
MYEV,MYEV-53645938.wav,2.86,256000,MYEV.zip
MYEV,MYEV-32051300.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29718831.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-2003675.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29277906.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-28510279.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29726855.wav,5.004,192000,MYEV.zip
MYEV,MYEV-28544890.wav,5.566666666666666,384000,MYEV.zip
MYEV,MYEV-29339523.wav,5.0,192000,MYEV.zip
MYEV,MYEV-53645912.wav,1.73,256000,MYEV.zip
MYEV,MYEV-28347557.wav,6.0,384000,MYEV.zip
MYEV,MYEV-3804109.wav,7.652,256000,MYEV.zip
MYEV,MYEV-2850374.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-28509252.wav,5.0,192000,MYEV.zip
MYEV,MYEV-32066362.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29868377.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-29766904.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29329010.wav,5.0,192000,MYEV.zip
MYEV,MYEV-1987023.wav,6.0,384000,MYEV.zip
MYEV,MYEV-55347817.wav,6.0,384000,MYEV.zip
MYEV,MYEV-53784073.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-55020182.wav,4.18,192000,MYEV.zip
MYEV,MYEV-35540512.wav,6.0,256000,MYEV.zip
MYEV,MYEV-28336634.wav,4.392,384000,MYEV.zip
MYEV,MYEV-29726669.wav,5.004,192000,MYEV.zip
MYEV,MYEV-28333904.wav,5.0,192000,MYEV.zip
MYEV,MYEV-57098012.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-30430002.wav,6.0,384000,MYEV.zip
MYEV,MYEV-53645936.wav,3.328,256000,MYEV.zip
MYEV,MYEV-28286055.wav,5.0,192000,MYEV.zip
MYEV,MYEV-54307850.wav,4.293333333333333,384000,MYEV.zip
MYEV,MYEV-55475813.wav,2.998976,500000,MYEV.zip
MYEV,MYEV-31715413.wav,4.99992,500000,MYEV.zip
MYEV,MYEV-29760431.wav,5.004,192000,MYEV.zip
MYEV,MYEV-29841899.wav,5.004,192000,MYEV.zip
MYEV,MYEV-2457341.wav,7.242,256000,MYEV.zip
MYEV,MYEV-2003081.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29745770.wav,4.976,192000,MYEV.zip
MYEV,MYEV-28348621.wav,6.0,384000,MYEV.zip
MYEV,MYEV-2072268.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-32880283.wav,4.726,256000,MYEV.zip
MYEV,MYEV-28341218.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29324847.wav,4.546666666666667,192000,MYEV.zip
MYEV,MYEV-3011761.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-33493185.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-1397420.wav,4.99837,300000,MYEV.zip
MYEV,MYEV-53784124.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-33493191.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29722289.wav,5.004,192000,MYEV.zip
MYEV,MYEV-1941869.wav,2.998976,500000,MYEV.zip
MYEV,MYEV-1558667.wav,7.07,256000,MYEV.zip
MYEV,MYEV-55475836.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28457217.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28298030.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29759041.wav,4.230666666666667,192000,MYEV.zip
MYEV,MYEV-28305498.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28483674.wav,5.0,192000,MYEV.zip
MYEV,MYEV-53843563.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29029119.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-3034923.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-55475965.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-60369569.wav,4.832,256000,MYEV.zip
MYEV,MYEV-29847447.wav,5.004,192000,MYEV.zip
MYEV,MYEV-28290216.wav,5.0,192000,MYEV.zip
MYEV,MYEV-30644025.wav,2.998976,500000,MYEV.zip
MYEV,MYEV-28459408.wav,5.0,192000,MYEV.zip
MYEV,MYEV-26686657.wav,7.078666666666667,192000,MYEV.zip
MYEV,MYEV-31664483.wav,4.99992,500000,MYEV.zip
MYEV,MYEV-28534566.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29840744.wav,5.004,192000,MYEV.zip
MYEV,MYEV-28325104.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29719004.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-54299711.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28294663.wav,3.681333333333334,192000,MYEV.zip
MYEV,MYEV-29783882.wav,5.004,192000,MYEV.zip
MYEV,MYEV-29846915.wav,3.298666666666666,192000,MYEV.zip
MYEV,MYEV-54323226.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29854873.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28469172.wav,5.0,192000,MYEV.zip
MYEV,MYEV-1556070.wav,5.83,256000,MYEV.zip
MYEV,MYEV-73556653.wav,5.0,256000,MYEV.zip
MYEV,MYEV-29991279.wav,4.724,256000,MYEV.zip
MYEV,MYEV-26700504.wav,3.9936,320000,MYEV.zip
MYEV,MYEV-26714032.wav,6.0,384000,MYEV.zip
MYEV,MYEV-12255.wav,6.0,384000,MYEV.zip
MYEV,MYEV-55477976.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-1558330.wav,6.334,256000,MYEV.zip
MYEV,MYEV-29745020.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29284926.wav,5.0,192000,MYEV.zip
MYEV,MYEV-32060507.wav,5.390666666666666,384000,MYEV.zip
MYEV,MYEV-1504973.wav,4.99837,300000,MYEV.zip
MYEV,MYEV-1401962.wav,6.0,384000,MYEV.zip
MYEV,MYEV-55351568.wav,5.673333333333333,384000,MYEV.zip
MYEV,MYEV-73545669.wav,5.0,256000,MYEV.zip
MYEV,MYEV-2857900.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-2536410.wav,6.0,384000,MYEV.zip
MYEV,MYEV-26714356.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29867079.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-310719.wav,2.998976,500000,MYEV.zip
MYEV,MYEV-29834406.wav,5.0,192000,MYEV.zip
MYEV,MYEV-2808185.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-32875427.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-1551004.wav,6.088,256000,MYEV.zip
MYEV,MYEV-2066698.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28465572.wav,5.0,192000,MYEV.zip
MYEV,MYEV-33846584.wav,6.0,384000,MYEV.zip
MYEV,MYEV-31624298.wav,4.99992,500000,MYEV.zip
MYEV,MYEV-53784336.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-55386398.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-2001819.wav,6.0,384000,MYEV.zip
MYEV,MYEV-3734401.wav,7.048,256000,MYEV.zip
MYEV,MYEV-28524748.wav,5.0,192000,MYEV.zip
MYEV,MYEV-55386868.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28534008.wav,6.0,384000,MYEV.zip
MYEV,MYEV-54314680.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28459409.wav,5.0,192000,MYEV.zip
MYEV,MYEV-30655129.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-54139019.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-30666859.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29327027.wav,4.226666666666667,192000,MYEV.zip
MYEV,MYEV-29787682.wav,5.0,192000,MYEV.zip
MYEV,MYEV-54321181.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28405105.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28499923.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28361661.wav,6.0,384000,MYEV.zip
MYEV,MYEV-57092943.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-53844012.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-54307846.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28469191.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28422215.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29869908.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-55386280.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-73628232.wav,5.0,256000,MYEV.zip
MYEV,MYEV-3801414.wav,5.754,256000,MYEV.zip
MYEV,MYEV-99193.wav,6.292,256000,MYEV.zip
MYEV,MYEV-95091.wav,5.728,256000,MYEV.zip
MYEV,MYEV-3029390.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-60369563.wav,4.872,256000,MYEV.zip
MYEV,MYEV-63086272.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28340520.wav,6.0,384000,MYEV.zip
MYEV,MYEV-57098107.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-26686559.wav,5.604,192000,MYEV.zip
MYEV,MYEV-33483397.wav,3.626,256000,MYEV.zip
MYEV,MYEV-33484719.wav,5.488,256000,MYEV.zip
MYEV,MYEV-29763005.wav,5.004,192000,MYEV.zip
MYEV,MYEV-29737317.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29697108.wav,3.541333333333333,192000,MYEV.zip
MYEV,MYEV-28469199.wav,5.0,192000,MYEV.zip
MYEV,MYEV-33431708.wav,7.88,256000,MYEV.zip
MYEV,MYEV-29786707.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29719209.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-55081795.wav,6.069333333333334,192000,MYEV.zip
MYEV,MYEV-54421342.wav,4.99,256000,MYEV.zip
MYEV,MYEV-29341029.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28979122.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28549838.wav,6.0,384000,MYEV.zip
MYEV,MYEV-1558332.wav,5.286,256000,MYEV.zip
MYEV,MYEV-33490970.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29842290.wav,5.004,192000,MYEV.zip
MYEV,MYEV-33492335.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-53877164.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29849163.wav,4.7785520833333335,192000,MYEV.zip
MYEV,MYEV-33493190.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28990875.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-28994849.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-28272091.wav,4.735,256000,MYEV.zip
MYEV,MYEV-29727055.wav,4.038666666666667,192000,MYEV.zip
MYEV,MYEV-73561909.wav,4.118,256000,MYEV.zip
MYEV,MYEV-3048214.wav,2.999022,500000,MYEV.zip
MYEV,MYEV-29833691.wav,5.0,192000,MYEV.zip
MYEV,MYEV-31624697.wav,2.99992,500000,MYEV.zip
MYEV,MYEV-28421435.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-33492540.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29843159.wav,4.057333333333333,192000,MYEV.zip
MYEV,MYEV-28998100.wav,3.524,256000,MYEV.zip
MYEV,MYEV-33484376.wav,3.146,256000,MYEV.zip
MYEV,MYEV-29364306.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-2066705.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-30521065.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29284646.wav,3.976,192000,MYEV.zip
MYEV,MYEV-28511339.wav,3.968,192000,MYEV.zip
MYEV,MYEV-28469819.wav,5.0,192000,MYEV.zip
MYEV,MYEV-63089957.wav,6.0,384000,MYEV.zip
MYEV,MYEV-60369549.wav,6.386,256000,MYEV.zip
MYEV,MYEV-29743034.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29727881.wav,4.842666666666666,192000,MYEV.zip
MYEV,MYEV-2807903.wav,2.999022,500000,MYEV.zip
MYEV,MYEV-54317355.wav,6.0,384000,MYEV.zip
MYEV,MYEV-54323216.wav,6.0,384000,MYEV.zip
MYEV,MYEV-33430889.wav,7.668,256000,MYEV.zip
MYEV,MYEV-97282.wav,5.172,256000,MYEV.zip
MYEV,MYEV-28409715.wav,5.0,192000,MYEV.zip
MYEV,MYEV-54323160.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28311540.wav,5.0,192000,MYEV.zip
MYEV,MYEV-55476166.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28273242.wav,6.0,384000,MYEV.zip
MYEV,MYEV-33431782.wav,7.094,256000,MYEV.zip
MYEV,MYEV-53842603.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-29718945.wav,3.624,192000,MYEV.zip
MYEV,MYEV-3803506.wav,7.004,256000,MYEV.zip
MYEV,MYEV-56645683.wav,6.0,384000,MYEV.zip
MYEV,MYEV-1367712.wav,4.99837,300000,MYEV.zip
MYEV,MYEV-31845131.wav,4.99992,500000,MYEV.zip
MYEV,MYEV-29285854.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29011974.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-54299705.wav,6.0,384000,MYEV.zip
MYEV,MYEV-31624694.wav,2.99992,500000,MYEV.zip
MYEV,MYEV-56649104.wav,6.0,384000,MYEV.zip
MYEV,MYEV-1554996.wav,6.782,256000,MYEV.zip
MYEV,MYEV-28338090.wav,5.688,384000,MYEV.zip
MYEV,MYEV-29764605.wav,5.004,192000,MYEV.zip
MYEV,MYEV-32061847.wav,6.0,384000,MYEV.zip
MYEV,MYEV-56648984.wav,6.0,384000,MYEV.zip
MYEV,MYEV-3034138.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-28353739.wav,6.0,384000,MYEV.zip
MYEV,MYEV-53645917.wav,5.0,256000,MYEV.zip
MYEV,MYEV-63090324.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28990351.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-29840860.wav,5.004,192000,MYEV.zip
MYEV,MYEV-26713978.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29767228.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28355067.wav,5.521333333333334,384000,MYEV.zip
MYEV,MYEV-32877289.wav,5.278,256000,MYEV.zip
MYEV,MYEV-28978788.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-33484718.wav,3.806,256000,MYEV.zip
MYEV,MYEV-3015525.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-28348506.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29866352.wav,5.0,192000,MYEV.zip
MYEV,MYEV-28337249.wav,5.963,256000,MYEV.zip
MYEV,MYEV-3733909.wav,7.318,256000,MYEV.zip
MYEV,MYEV-29364305.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-33492359.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28533487.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29012715.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28286879.wav,3.7173333333333334,192000,MYEV.zip
MYEV,MYEV-29719224.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-33449470.wav,7.682,256000,MYEV.zip
MYEV,MYEV-3049692.wav,2.999022,500000,MYEV.zip
MYEV,MYEV-1987027.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29850181.wav,3.1786666666666665,192000,MYEV.zip
MYEV,MYEV-28536898.wav,6.0,384000,MYEV.zip
MYEV,MYEV-60294780.wav,5.0,500000,MYEV.zip
MYEV,MYEV-28285667.wav,5.0,192000,MYEV.zip
MYEV,MYEV-63086737.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29758732.wav,5.004,192000,MYEV.zip
MYEV,MYEV-2868303.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-1355675.wav,4.99837,300000,MYEV.zip
MYEV,MYEV-29286179.wav,5.004,192000,MYEV.zip
MYEV,MYEV-310744.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28994468.wav,3.7173333333333334,192000,MYEV.zip
MYEV,MYEV-29739238.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-28414870.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-29758679.wav,5.004,192000,MYEV.zip
MYEV,MYEV-73630696.wav,5.0,256000,MYEV.zip
MYEV,MYEV-1987042.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28491170.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29845302.wav,5.004,192000,MYEV.zip
MYEV,MYEV-56645680.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28601818.wav,6.0,384000,MYEV.zip
MYEV,MYEV-1554385.wav,7.288,256000,MYEV.zip
MYEV,MYEV-29728568.wav,5.004,192000,MYEV.zip
MYEV,MYEV-32049394.wav,6.0,384000,MYEV.zip
MYEV,MYEV-1553519.wav,7.332,256000,MYEV.zip
MYEV,MYEV-2630284.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-1387922.wav,4.99837,300000,MYEV.zip
MYEV,MYEV-28486277.wav,5.0,192000,MYEV.zip
MYEV,MYEV-55467850.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-60369544.wav,4.284,256000,MYEV.zip
MYEV,MYEV-28340389.wav,6.0,384000,MYEV.zip
MYEV,MYEV-29739460.wav,4.998666666666667,192000,MYEV.zip
MYEV,MYEV-28992122.wav,5.0,192000,MYEV.zip
MYEV,MYEV-14243.wav,6.0,384000,MYEV.zip
MYEV,MYEV-54307664.wav,4.077333333333334,384000,MYEV.zip
MYEV,MYEV-29764705.wav,5.004,192000,MYEV.zip
MYEV,MYEV-2075901.wav,6.0,384000,MYEV.zip
MYEV,MYEV-2628712.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-3011971.wav,4.999022,500000,MYEV.zip
MYEV,MYEV-64878444.wav,3.0,500000,MYEV.zip
MYEV,MYEV-33492342.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-215342.wav,4.998976,500000,MYEV.zip
MYEV,MYEV-28356165.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28367832.wav,4.741333333333333,384000,MYEV.zip
MYEV,MYEV-1384922.wav,4.99837,300000,MYEV.zip
MYEV,MYEV-32066745.wav,5.464,384000,MYEV.zip
MYEV,MYEV-60369574.wav,5.848,256000,MYEV.zip
MYEV,MYEV-64878862.wav,5.0,500000,MYEV.zip
MYEV,MYEV-28311518.wav,5.0,192000,MYEV.zip
MYEV,MYEV-1555780.wav,7.732,256000,MYEV.zip
MYEV,MYEV-3776395.wav,6.0,384000,MYEV.zip
MYEV,MYEV-28504417.wav,5.0,192000,MYEV.zip
MYEV,MYEV-29785794.wav,3.701333333333334,192000,MYEV.zip
MYEV,MYEV-55476477.wav,4.998976,500000,MYEV.zip
