species,filename,duration,sample_rate,archive,split,path
MYSE,MYSE-34635474.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-34635474.wav
MYSE,MYSE-34635476.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-34635476.wav
MYSE,MYSE-34635503.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-34635503.wav
MYSE,MYSE-34635521.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-34635521.wav
MYSE,MYSE-36328259.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-36328259.wav
MYSE,MYSE-36352505.wav,3.0005,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-36352505.wav
MYSE,MYSE-457291.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-457291.wav
MYSE,MYSE-55402268.wav,3.704,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-55402268.wav
MYSE,MYSE-56594098.wav,9.532,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-56594098.wav
MYSE,MYSE-56594918.wav,3.602,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-56594918.wav
MYSE,MYSE-56595304.wav,7.19,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-56595304.wav
MYSE,MYSE-56598640.wav,10.514,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-56598640.wav
MYSE,MYSE-56598907.wav,8.898,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-56598907.wav
MYSE,MYSE-56601426.wav,15.0,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-56601426.wav
MYSE,MYSE-57059455.wav,4.246,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57059455.wav
MYSE,MYSE-57059456.wav,2.439,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57059456.wav
MYSE,MYSE-57173163.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57173163.wav
MYSE,MYSE-57176355.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57176355.wav
MYSE,MYSE-57270471.wav,2.792,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57270471.wav
MYSE,MYSE-57270650.wav,5.82,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57270650.wav
MYSE,MYSE-57271011.wav,6.406,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57271011.wav
MYSE,MYSE-57357172.wav,0.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57357172.wav
MYSE,MYSE-57358149.wav,0.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57358149.wav
MYSE,MYSE-57358811.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57358811.wav
MYSE,MYSE-57365939.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57365939.wav
MYSE,MYSE-57365940.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57365940.wav
MYSE,MYSE-57366368.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57366368.wav
MYSE,MYSE-57389802.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57389802.wav
MYSE,MYSE-57392948.wav,2.995292,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57392948.wav
MYSE,MYSE-57393080.wav,2.995292,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-57393080.wav
MYSE,MYSE-58146653.wav,4.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-58146653.wav
MYSE,MYSE-58146683.wav,4.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-58146683.wav
MYSE,MYSE-58221895.wav,4.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-58221895.wav
MYSE,MYSE-58222752.wav,4.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-58222752.wav
MYSE,MYSE-58767001.wav,4.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-58767001.wav
MYSE,MYSE-59344404.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59344404.wav
MYSE,MYSE-59344472.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59344472.wav
MYSE,MYSE-59344634.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59344634.wav
MYSE,MYSE-59344689.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59344689.wav
MYSE,MYSE-59345103.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345103.wav
MYSE,MYSE-59345683.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345683.wav
MYSE,MYSE-59345707.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345707.wav
MYSE,MYSE-59345780.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345780.wav
MYSE,MYSE-59345783.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345783.wav
MYSE,MYSE-59345785.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345785.wav
MYSE,MYSE-59345883.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59345883.wav
MYSE,MYSE-59346180.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59346180.wav
MYSE,MYSE-59346277.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59346277.wav
MYSE,MYSE-59346306.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59346306.wav
MYSE,MYSE-59346319.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59346319.wav
MYSE,MYSE-59346321.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59346321.wav
MYSE,MYSE-59346322.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-59346322.wav
MYSE,MYSE-60110680.wav,3.0,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60110680.wav
MYSE,MYSE-60110681.wav,3.0,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60110681.wav
MYSE,MYSE-60446855.wav,6.883,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446855.wav
MYSE,MYSE-60446861.wav,4.7,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446861.wav
MYSE,MYSE-60446883.wav,3.622,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446883.wav
MYSE,MYSE-60446892.wav,10.209,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446892.wav
MYSE,MYSE-60446899.wav,3.236,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446899.wav
MYSE,MYSE-60446901.wav,2.786,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446901.wav
MYSE,MYSE-60446903.wav,5.344,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446903.wav
MYSE,MYSE-60446908.wav,4.773,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446908.wav
MYSE,MYSE-60446911.wav,8.716,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446911.wav
MYSE,MYSE-60446916.wav,3.919,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446916.wav
MYSE,MYSE-60446922.wav,4.601,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446922.wav
MYSE,MYSE-60446928.wav,7.382,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446928.wav
MYSE,MYSE-60446936.wav,5.009,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446936.wav
MYSE,MYSE-60446962.wav,2.876,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446962.wav
MYSE,MYSE-60446977.wav,3.029,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446977.wav
MYSE,MYSE-60446990.wav,10.979,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60446990.wav
MYSE,MYSE-60447004.wav,3.477,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447004.wav
MYSE,MYSE-60447029.wav,5.565,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447029.wav
MYSE,MYSE-60447039.wav,3.034,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447039.wav
MYSE,MYSE-60447073.wav,2.628,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447073.wav
MYSE,MYSE-60447105.wav,3.239,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447105.wav
MYSE,MYSE-60447155.wav,6.415,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447155.wav
MYSE,MYSE-60447161.wav,4.559,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447161.wav
MYSE,MYSE-60447411.wav,6.587,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447411.wav
MYSE,MYSE-60447487.wav,9.199,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447487.wav
MYSE,MYSE-60447491.wav,3.258,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447491.wav
MYSE,MYSE-60447493.wav,8.35,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447493.wav
MYSE,MYSE-60447509.wav,7.137,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447509.wav
MYSE,MYSE-60447519.wav,11.88,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447519.wav
MYSE,MYSE-60447526.wav,9.167,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447526.wav
MYSE,MYSE-60447533.wav,4.203,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447533.wav
MYSE,MYSE-60447546.wav,2.966,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447546.wav
MYSE,MYSE-60447549.wav,14.999,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447549.wav
MYSE,MYSE-60447553.wav,6.66,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447553.wav
MYSE,MYSE-60447559.wav,11.237,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447559.wav
MYSE,MYSE-60447574.wav,2.65,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447574.wav
MYSE,MYSE-60447581.wav,3.222,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447581.wav
MYSE,MYSE-60447583.wav,5.377,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447583.wav
MYSE,MYSE-60447587.wav,2.861,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447587.wav
MYSE,MYSE-60447592.wav,8.24,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447592.wav
MYSE,MYSE-60447594.wav,2.368,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447594.wav
MYSE,MYSE-60447595.wav,8.881,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447595.wav
MYSE,MYSE-60447596.wav,4.544,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447596.wav
MYSE,MYSE-60447597.wav,3.592,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447597.wav
MYSE,MYSE-60447601.wav,2.374,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447601.wav
MYSE,MYSE-60447602.wav,3.891,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447602.wav
MYSE,MYSE-60447604.wav,2.921,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447604.wav
MYSE,MYSE-60447605.wav,5.722,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447605.wav
MYSE,MYSE-60447606.wav,7.171,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447606.wav
MYSE,MYSE-60447609.wav,7.929,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447609.wav
MYSE,MYSE-60447610.wav,3.938,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447610.wav
MYSE,MYSE-60447612.wav,12.055,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447612.wav
MYSE,MYSE-60447615.wav,12.408,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447615.wav
MYSE,MYSE-60447617.wav,10.116,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447617.wav
MYSE,MYSE-60447618.wav,5.117,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447618.wav
MYSE,MYSE-60447619.wav,11.656,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447619.wav
MYSE,MYSE-60447624.wav,4.085,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447624.wav
MYSE,MYSE-60447637.wav,8.339,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447637.wav
MYSE,MYSE-60447642.wav,5.816,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447642.wav
MYSE,MYSE-60447643.wav,3.567,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447643.wav
MYSE,MYSE-60447651.wav,9.315,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447651.wav
MYSE,MYSE-60447658.wav,8.146,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447658.wav
MYSE,MYSE-60447669.wav,11.375,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447669.wav
MYSE,MYSE-60447674.wav,4.252,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447674.wav
MYSE,MYSE-60447743.wav,7.754,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447743.wav
MYSE,MYSE-60447782.wav,7.184,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447782.wav
MYSE,MYSE-60447794.wav,5.969,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447794.wav
MYSE,MYSE-60447872.wav,3.634,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447872.wav
MYSE,MYSE-60447951.wav,7.723,256000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-60447951.wav
MYSE,MYSE-863443.wav,2.995292,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-863443.wav
MYSE,MYSE-863449.wav,2.995292,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-863449.wav
MYSE,MYSE-863454.wav,2.998976,500000,MYSE.zip,train,/Users/katterns/ITMO/Practice/data/MYSE/MYSE-863454.wav
MYSO,MYSO-102.wav,6.422528,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-102.wav
MYSO,MYSO-115.wav,6.340608,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-115.wav
MYSO,MYSO-126.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-126.wav
MYSO,MYSO-148.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-148.wav
MYSO,MYSO-15.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-15.wav
MYSO,MYSO-167.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-167.wav
MYSO,MYSO-179.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-179.wav
MYSO,MYSO-190.wav,6.029312,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-190.wav
MYSO,MYSO-206.wav,6.012928,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-206.wav
MYSO,MYSO-207.wav,2.015232,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-207.wav
MYSO,MYSO-224.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-224.wav
MYSO,MYSO-241.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-241.wav
MYSO,MYSO-264.wav,1.998848,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-264.wav
MYSO,MYSO-268.wav,10.0,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-268.wav
MYSO,MYSO-2795307.wav,5.0,256000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-2795307.wav
MYSO,MYSO-2905885.wav,4.995072,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-2905885.wav
MYSO,MYSO-2911906.wav,4.995072,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-2911906.wav
MYSO,MYSO-323.wav,1.998848,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-323.wav
MYSO,MYSO-33.wav,1.998848,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-33.wav
MYSO,MYSO-335.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-335.wav
MYSO,MYSO-34.wav,1.998848,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-34.wav
MYSO,MYSO-366.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-366.wav
MYSO,MYSO-372.wav,6.012928,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-372.wav
MYSO,MYSO-382.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-382.wav
MYSO,MYSO-384.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-384.wav
MYSO,MYSO-399.wav,4.030464,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-399.wav
MYSO,MYSO-409.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-409.wav
MYSO,MYSO-414.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-414.wav
MYSO,MYSO-438.wav,6.029312,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-438.wav
MYSO,MYSO-448.wav,7.815168,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-448.wav
MYSO,MYSO-451.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-451.wav
MYSO,MYSO-466.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-466.wav
MYSO,MYSO-507.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-507.wav
MYSO,MYSO-514.wav,9.863168,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-514.wav
MYSO,MYSO-521.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-521.wav
MYSO,MYSO-523.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-523.wav
MYSO,MYSO-53.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-53.wav
MYSO,MYSO-544.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-544.wav
MYSO,MYSO-55.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-55.wav
MYSO,MYSO-555.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-555.wav
MYSO,MYSO-558.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-558.wav
MYSO,MYSO-570.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-570.wav
MYSO,MYSO-574.wav,1.998848,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-574.wav
MYSO,MYSO-589.wav,6.029312,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-589.wav
MYSO,MYSO-592.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-592.wav
MYSO,MYSO-599.wav,6.012928,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-599.wav
MYSO,MYSO-608.wav,1.998848,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-608.wav
MYSO,MYSO-67.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-67.wav
MYSO,MYSO-69.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-69.wav
MYSO,MYSO-98.wav,4.01408,500000,MYSO.zip,train,/Users/katterns/ITMO/Practice/data/MYSO/MYSO-98.wav
MYTH,MYTH-100954.wav,7.718,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-100954.wav
MYTH,MYTH-102322.wav,6.778,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-102322.wav
MYTH,MYTH-102649.wav,8.476,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-102649.wav
MYTH,MYTH-104025.wav,8.914,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-104025.wav
MYTH,MYTH-12632551.wav,4.998976,500000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-12632551.wav
MYTH,MYTH-1322637.wav,4.99837,300000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1322637.wav
MYTH,MYTH-1324759.wav,10.586,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1324759.wav
MYTH,MYTH-1324811.wav,14.33,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1324811.wav
MYTH,MYTH-1325242.wav,6.228,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1325242.wav
MYTH,MYTH-1325252.wav,7.062,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1325252.wav
MYTH,MYTH-1325253.wav,11.292,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1325253.wav
MYTH,MYTH-1325270.wav,7.64,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1325270.wav
MYTH,MYTH-1325553.wav,6.572,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1325553.wav
MYTH,MYTH-1326478.wav,15.0,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1326478.wav
MYTH,MYTH-1326500.wav,8.458,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1326500.wav
MYTH,MYTH-1326501.wav,9.09,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1326501.wav
MYTH,MYTH-1326551.wav,7.806,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1326551.wav
MYTH,MYTH-1327025.wav,12.512,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327025.wav
MYTH,MYTH-1327026.wav,9.71,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327026.wav
MYTH,MYTH-1327293.wav,15.0,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327293.wav
MYTH,MYTH-1327299.wav,9.172,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327299.wav
MYTH,MYTH-1327303.wav,10.48,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327303.wav
MYTH,MYTH-1327305.wav,15.0,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327305.wav
MYTH,MYTH-1327310.wav,15.0,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1327310.wav
MYTH,MYTH-1333250.wav,15.0,256000,MYTH.zip,train,/Users/katterns/ITMO/Practice/data/MYTH/MYTH-1333250.wav
